instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
123870,empty_field,Belle Demoiselle,2Bs5bwsPJEvGbFsBThK84O,2,0.082,0.723,210096,0.625,0,C,0.327,-8.098,Major,0.0956,99.999,4-Apr,0.779,Movie
123871,Larry Groce,When the Saints Go Marchin' In,0KgbwF3wEBvPWPwwTLo9iR,6,0.229,0.587,77253,0.625,0,F,0.146,-6.481,Major,0.0365,114.361,4-Apr,0.768,Movie
123872,Ilene Woods,A Dream Is a Wish Your Heart Makes,1iCNdJ0EHqXC3lgbtsccAl,28,0.967,0.279,274479,0.164,0.000759,D#,0.204,-14.72,Major,0.0505,74.779,3-Apr,0.157,Movie
123873,David Ogden Stiers,"Mine, Mine, Mine",0dG4rEOni9xc9vyOTHmCkD,14,0.874,0.502,213907,0.246,4.21E-05,C,0.355,-14.701,Major,0.0618,112.94,4-Apr,0.483,Movie
123874,Justin Hurwitz,Boy in the Park,0RKp3zVhtwQevLWlJbEMCK,18,0.703,0.562,319287,0.38,0.000155,F,0.0857,-13.575,Major,0.349,?,4-Apr,0.363,Movie
123875,empty_field,Mama coco leche,0w9oa8WesEnvSe7YtJKn1d,0,0.186,0.74,191467,0.688,1.40E-05,D,0.174,-7.612,Major,0.132,190.07,4-Apr,0.947,Movie
123876,Shelby Flint,Scarlet Ribbons,0aLk2Za7r0eGlLOepW2hzL,8,0.987,0.439,153240,0.155,0.023,E,0.0987,-13.546,Major,0.0432,124.657,3-Apr,0.427,Movie
123877,Henri Salvador,Dis-Moi Que Tu M'aimes II - Remastered,4OGeWgHHgWmnOllev6Q9hp,3,0.519,0.391,-1,0.456,0.00035,F#,0.138,-9.484,Major,0.0375,119.128,4-Apr,0.602,Movie
123878,Chorus,Ghaleen Lotangan,3azuowB4mADwvYCumctRrs,0,0.571,0.387,72516,0.506,0,G#,0.0727,-9.442,Major,0.107,203.655,4-Apr,0.943,Movie
123879,Alan Menken,The Storm - Remastered 2014,7EPM8z9qssh2zq2qGWHIbA,13,0.949,0.377,199067,0.217,0.802,G,0.3,-17.327,Minor,0.0333,81.152,4-Apr,0.198,Movie
123880,Dominique Tirmont,Tire l'aiguille,7lxHif999XHcMA3ER65kBy,0,0.921,0.576,131427,0.377,0,F,0.295,-9.448,Major,0.0663,132.688,4-Apr,0.374,Movie
123881,Idina Menzel,Sawubona - Live,7MYfE4SdQV783tCY5IDs9L,12,0.758,0.609,76893,0.0925,0,B,0.936,-25.956,Major,0.899,?,3-Apr,0.41,Movie
123882,Frank Churchill,Snow White: Taas paiva kaunein on (Some Day My Prince Will Come),53eJFr4Mfbw5PXJ01K6cFw,0,0.979,0.238,147067,0.151,0.000184,F,0.13,-17.031,Major,0.0594,189.101,4-Apr,0.0767,Movie
123883,Alan Menken,The Dress,77v9kYcrCZV615E0P9WMrD,39,0.176,0.155,61920,0.222,0.432,F,0.134,-16.676,Major,0.0389,134.258,4-Apr,0.0709,Movie
123884,The Never Land Pirate Band,Pirate Mom,5CiAeNdZXBhg9t1izeCcBI,12,0.162,0.61,-1,0.79,0,A#,0.163,-3.091,Major,0.0324,?,4-Apr,0.668,Movie
123885,Hayley Mills,Unfinished Business,4BiiOzZCrXEzHRLYcYFiD5,0,0.485,0.707,1584733,0.384,2.62E-06,C#,0.202,-11.516,Major,0.93,126.705,3-Apr,0.535,Movie
123886,empty_field,"Marche Slave in B-Flat Minor, Op. 31",2nCmCt4B5vkabS0zeOuc1Z,2,0.976,0.483,517240,0.271,0.576,A#,0.118,-13.842,Major,0.0439,115.985,4-Apr,0.58,Movie
123887,Dorothée,Dorothée,5I71aZNaGMydRxRp2754ga,5,0.804,0.628,229355,0.25,4.59E-06,A#,0.108,-13.836,Major,0.0282,76.006,4-Apr,0.128,Movie
123888,Lea Salonga,To Hear You Say You Love Me,4iiPyU2CCZSUFjqGNH5Vl7,15,0.602,0.258,285000,0.417,0.00017,F,0.112,-7.522,Major,0.0335,123.869,4-Apr,0.123,Movie
123889,Bruce Broughton,"Being Brave (Part 1) - From ""Bambi II""/Score",54N6ILqlyNzADZNuGEfk9a,13,0.978,0.508,82947,0.0671,0.259,C,0.369,-22.128,Minor,0.0664,120.228,4-Apr,0.249,Movie
123890,Jonathan Freeman,Lies,1WOxGNutRwrbik8BA5f2AY,32,0.886,0.287,168027,0.202,0.000446,F,0.0952,-14.818,Major,0.04,87.375,4-Apr,0.139,Movie
123891,Chorus,Ghor Ghor Ghanghor,5Gkx8LQBgsM8Nl4xitKH2P,0,0.695,0.419,263653,0.285,0,F,0.0942,-14.758,Minor,0.0314,106.923,4-Apr,0.74,Movie
123892,Mandy Moore,"I've Got a Dream - From ""Tangled""",3nxF8fTuUb2F0IaH9oFN7r,17,0.64,0.604,191987,0.481,0,E,0.156,-9.501,Major,0.0938,134.283,4-Apr,0.898,Movie
123893,Michel Roux,Les aventures d'Arsène Lupin: 813 - Partie 6,60A3Qx8YQQCgLbrqjK10GR,0,0.548,0.588,2447870,0.405,0,G#,0.754,-15.55,Major,0.938,?,3-Apr,0.48,Movie
123894,Emmanuel Moire,Celui que j'étais,2C3dOmuQnOb28WVPvIToWQ,16,0.339,0.337,-1,0.661,0,D#,0.119,-6.005,Major,0.0317,172.111,4-Apr,0.198,Movie
123895,empty_field,Un bonheur,2xbuycY0MolcTZGENc4PuK,1,0.247,0.706,210173,0.837,0.000125,D,0.0906,-9.021,Major,0.0304,?,4-Apr,0.954,Movie
123896,Chorus,Maandhalirina,0SNIAtRCPVVLoGEPcuHSIc,0,0.245,0.697,271360,0.705,0,D#,0.143,-6.596,Minor,0.0328,82.493,3-Apr,0.958,Movie
123897,Leopold Stokowski,Tchaikovsky: Aurora's Wedding Ballet Music: Act III: Pas de Deux,4YNh0ccitCOE0kwp7cKvPY,0,0.974,0.238,236067,0.152,0.754,C,0.329,-15.167,Major,0.0391,64.668,3-Apr,0.0716,Movie
123898,Mack David,I'm In the Middle of a Muddle - Demo Recording,6baeAT0jVAxvnLn8rIN50X,19,0.925,0.725,114787,0.124,0,C,0.113,-16.471,Major,0.129,162.76,4-Apr,0.87,Movie
123899,empty_field,Une chanson,3tUdpqlrhZONJBRVXDxegM,2,0.575,0.639,173893,0.374,1.07E-05,B,0.302,-12.81,Major,0.0323,81.939,4-Apr,0.564,Movie
123900,Emmanuel Moire,Tout le monde,1dzfGr4PZ5npvdv6DWvycB,16,0.484,0.417,293000,0.534,9.40E-06,G,0.181,-9.734,Major,0.0452,113.678,5-Apr,0.184,Movie
123901,empty_field,Karune Toribaa,2kQH4oS1UHGXcZAVul2nNe,0,0.713,0.546,334680,0.385,0.000674,G,0.284,-15.166,Minor,0.0491,164.955,3-Apr,0.951,Movie
123902,Bruno Pelletier,Cinquante fois,4v6jydWBTAIqnyPVNyOAdc,4,0.0265,0.649,194280,0.761,0,D,0.268,-4.775,Major,0.0272,115.973,4-Apr,0.506,Movie
123903,Angela Lansbury,"Be Our Guest (from ""Beauty and the Beast"") - From ""Beauty and the Beast""/Soundtrack",1N0VXvVxSoMp66StV03Opo,18,0.813,0.506,-1,0.492,0,D,0.249,-10.607,Major,0.247,110.182,4-Apr,0.602,Movie
123904,Lorie,Game Over,3s0h3pyKFrS3XX6ZLBPx6s,13,0.018,0.558,-1,0.821,2.18E-06,F#,0.328,-3.451,Minor,0.0306,108.012,4-Apr,0.513,Movie
123905,Riders In The Sky,Big High Wire Hop - Instrumental,0Bw1lOGls2XMMUGXlEH89G,13,0.599,0.722,166173,0.577,0.844,B,0.179,-11.117,Minor,0.108,136.926,4-Apr,0.832,Movie
123906,Idina Menzel,I See You - Live,6QXtKi4TVe1458QNodE3cs,14,0.0389,0.406,275853,0.537,0,G,0.914,-7.033,Major,0.0321,139.744,4-Apr,0.171,Movie
123907,Leopold Stokowski,"Symphony No. 6 in B minor, Op. 74 'Pathétique': III Allegro molto vivace",7lY3juj1MLv4gjpRxkj27Z,0,0.846,0.427,481467,0.369,0.911,G,0.762,-14.861,Major,0.0552,?,4-Apr,0.414,Movie
123908,empty_field,"Once Upon a Dream - From ""Sleeping Beauty"" / Soundtrack Version",0CtVbAqF6EjgzcWxEiuxOi,48,0.974,0.248,167013,0.237,0.00043,F,0.111,-14.186,Major,0.0331,85.141,5-Apr,0.208,Movie
123909,Charmian Carr,Sixteen Going On Seventeen,4ZRALogPb97ele1kQMXsIq,50,0.894,0.489,197427,0.132,0,G#,0.112,-15.869,Major,0.0361,128.052,4-Apr,0.305,Movie
123910,Randy Newman,You've Got a Friend in Me - Instrumental,3l57GHxot7HDwYOCCXYzHS,24,0.806,0.532,109467,0.401,0.586,G,0.105,-9.066,Minor,0.0304,69.878,4-Apr,0.706,Movie
123911,Frank Churchill,Let's See What's Upstairs,06eXJqVLAVynj9FvBFu4Dt,14,0.965,0.333,76467,0.0623,0.163,E,0.242,-25.031,Major,0.0461,?,4-Apr,0.352,Movie
123912,empty_field,Talk To Jessie,4MTNJQ4reRfe0L96z1UAM4,20,0.868,0.188,43147,0.133,0.905,F,0.219,-22.951,Major,0.048,52.915,4-Apr,0.0356,Movie
123913,Donny Osmond,I've Got You Under My Skin,4tdi4cltAPMYoX0qwOOGZz,9,0.841,0.588,273147,0.195,3.50E-05,D#,0.109,-13.5,Major,0.0336,118.125,4-Apr,0.231,Movie
123914,empty_field,Far Away Places,5h27rYKnow69n3xrhBrAvN,22,0.919,0.336,141933,0.291,0.00209,G#,0.0948,-12.019,Major,0.0306,94.311,3-Apr,0.37,Movie
123915,Audra McDonald,"Beyond the Moon (from the musical movie ""Hello Again"")",4Ly25NhyZ1Jp4M3E8I6E5J,17,0.844,0.577,275415,0.509,0.000719,G#,0.0939,-14.561,Major,0.178,?,4-Apr,0.112,Movie
123916,Nathan Lane,I Love to Travel (Reprise),5HOSYQ7p6B5G90NfgCzu5v,12,0.618,0.686,73173,0.494,0,A,0.11,-9.421,Major,0.526,102.129,4-Apr,0.785,Movie
123917,empty_field,Ensorcelée (Palm Avenue Remix) - Palm Avenue Remix,5qy7Xg4os0IOunWqfjrkMh,0,7.23E-05,0.618,-1,0.848,0.0055,B,0.0663,-6.47,Minor,0.0339,130.054,4-Apr,0.228,Movie
123918,Julie Andrews,Song Of The King [The King and I],5NrI5WI3LnX7YXUjNBj2oj,6,0.821,0.609,-1,0.13,0,D,0.0832,-24.744,Major,0.303,121.84,4-Apr,0.389,Movie
123919,Kristin Chenoweth,I'll Be Home For Christmas,7CJWiJrgAMNdOoaGCDGp4N,9,0.843,0.296,-1,0.268,9.47E-06,G#,0.0971,-8.873,Major,0.0326,124.695,4-Apr,0.0531,Movie
123920,Donny Osmond,Old Man Auctioneer,2JPxMMWWLPz50bLqdfxgjg,4,0.505,0.556,148840,0.967,2.79E-05,F,0.262,-4.113,Major,0.0764,98.12,4-Apr,0.807,Movie
123921,The Jud Conlon Chorus,"A Pirate's Life - From ""Peter Pan""/Soundtrack Version",6gpEUabUe4Qtc0jek4BC50,0,0.99,0.77,-1,0.484,0,G,0.345,-15.438,Major,0.512,116.443,3-Apr,0.964,Movie
123922,Alan Menken,Pocahontas Watches/Meeko,36zrp504319anZIHa8TCMA,10,0.981,0.271,112253,0.0477,0.679,G,0.0753,-23.285,Major,0.038,47.95,3-Apr,0.0587,Movie
123923,Randy Newman,"The Rhino Attacks - From ""James and the Giant Peach"" / Score",4yBxXm4dDL00YGdO5G9ubK,7,0.848,0.268,170907,0.229,0.969,C,0.306,-15.046,Major,0.0367,131.606,4-Apr,0.0636,Movie
123924,Grégory Lemarchal,"À corps perdu - Live à l'Olympia, Paris / 2006",1f94GhohgeVq9SNwyFI691,18,0.499,0.53,257547,0.541,0.00014,C#,0.709,-8.071,Major,0.0311,98.96,3-Apr,0.0796,Movie
123925,Chorus,Veda Thandavam,2b6fFvwPhQSxXMk3uJLx4l,0,0.311,0.725,86823,0.91,2.78E-06,A,0.279,-6.147,Major,0.225,117.924,4-Apr,0.217,Movie
123926,empty_field,Les yeux des muchachos,4YkwUfWSIxdKNLDXw0caFO,0,0.509,0.699,172696,0.35,0,G,0.119,-11.751,Minor,0.0474,130.421,4-Apr,0.933,Movie
123927,Pearl Bailey,Put on Your Sunday Clothes,3SUusuA9jH1v6PVwtYMbdv,10,0.775,0.441,-1,0.271,0,G#,0.17,-15.86,Major,0.0414,?,4-Apr,0.657,Movie
123928,empty_field,God Bring The Flood,4TdCv2H0CVnHY4aTnIUXdb,0,0.796,0.603,-1,0.0894,0,D,0.457,-25.896,Major,0.738,78.145,4-Apr,0.248,Movie
123929,Justin Hurwitz,"Chinatown - From ""La La Land"" Score",4gflCWIanoYkcW8iOGhpCN,42,0.583,0.514,82880,0.146,0.875,B,0.178,-24.972,Minor,0.0365,99.933,4-Apr,0.196,Movie
123930,Chorus,Om Jwaladeviya Namah,025y3NVVkLn1mTg2jABu7f,0,0.578,0.658,-1,0.491,3.33E-06,F#,0.12,-13.637,Major,0.398,94.872,4-Apr,0.476,Movie
123931,empty_field,Zip- A- Dee-Doo-Dah - From Song Of The South,3pxXVNkeKzf0veouyscrHA,10,0.921,0.659,-1,0.373,0,G,0.391,-9.174,Major,0.109,?,4-Apr,0.775,Movie
123932,Henri Salvador,Saint-Germain Des Prés,7cfvwLj8J3rujGF6xsdOVS,15,0.976,0.645,187680,0.0266,0.000103,E,0.108,-15.276,Major,0.0608,126.908,4-Apr,0.284,Movie
123933,Céline Languedoc,Rencontre,1cw56cVdCdggeggTmHOeKh,0,0.969,0.518,-1,0.16,2.73E-05,A#,0.0995,-15.907,Major,0.0491,137.179,4-Apr,0.401,Movie
123934,George Bruns,Scare Me Music,2gnor8cUpseefDd9uQZjWB,20,0.888,0.742,204920,0.122,0.0954,D,0.356,-18.65,Major,0.0788,119.783,4-Apr,0.328,Movie
123935,Chorus,Neenena Neenena,0ymwVI8W4x4JAfTNVj5pJX,0,0.854,0.569,175087,0.421,7.05E-05,A,0.707,-10.97,Minor,0.0322,136.933,4-Apr,0.864,Movie
123936,Audra McDonald,Introduction to Make Someone Happy,5iuOOS1oM7oL6Qa9qt0hWa,9,0.607,0.558,53840,0.0298,0,C#,0.192,-29.398,Major,0.805,175.076,4-Apr,0.371,Movie
123937,empty_field,If,3jfdZLkSn4EKlVU08Wkd4c,10,0.821,0.397,160133,0.285,1.71E-05,G,0.104,-10.813,Major,0.0282,95.648,4-Apr,0.305,Movie
123938,empty_field,"Tiger Fight - From ""The Jungle Book""/Score",3iHGhKJc0OR5m37pVyRLrQ,17,0.949,0.429,161813,0.538,0.794,F,0.105,-12.192,Minor,0.045,143.874,4-Apr,0.198,Movie
123939,Dorothée,C'est dur de travailler !,0AAQaNnW9K8BvfnFHvRqKt,3,0.249,0.732,191413,0.566,0,C,0.111,-8.319,Major,0.0706,129.668,4-Apr,0.961,Movie
123940,empty_field,Git It Good/The Butler Did It,4emOncXwptQyAKsd5aG4Du,6,0.88,0.467,74493,0.171,0.00023,A#,0.159,-18.237,Major,0.106,119.542,4-Apr,0.161,Movie
123941,empty_field,"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",6QU2IylA9G0Qfi6e42UC5P,61,0.919,0.411,-1,0.183,1.49E-05,C,0.195,-16.825,Major,0.0539,?,4-Apr,0.224,Movie
123942,Randy Newman,Through the Pack,3GiJq4AQK7324mfIQbpiTf,16,0.918,0.305,-1,0.37,0.908,G,0.124,-9.816,Minor,0.0385,121.894,4-Apr,0.0889,Movie
123943,Riders In The Sky,Mollie Darling,3kYBEjxrUDi1wbvE9zkNSG,4,0.672,0.399,204827,0.222,2.49E-05,A#,0.127,-14.465,Major,0.0362,129.818,4-Apr,0.427,Movie
123944,empty_field,My Buddy / Old Friend,5MbUyUE6erY9mVgXaecQwR,3,0.924,0.383,391800,0.126,3.03E-06,G,0.69,-21.839,Major,0.155,78.107,4-Apr,0.169,Movie
123945,Leopold Stokowski,Pavane and Gigue (arr. L. Stokowski): Pavane and Gigue (arr. L. Stokowski for orchestra),7MwW4RRo0darRxDUK18y95,7,0.966,0.0976,273987,0.0506,0.884,A,0.0843,-24.669,Minor,0.0407,76.951,4-Apr,0.0462,Movie
123946,empty_field,Joshua Noveck (Live),18oWEPapjNt32E6sCM6VLb,6,0.681,0.58,445389,0.545,0,A#,0.118,-9.087,Major,0.431,107.279,4-Apr,0.664,Movie
123947,empty_field,Here's That Rainy Day,0M12KLbvTQuV6SwH6IkFi0,0,0.885,0.194,210240,0.194,0.000626,F,0.107,-16.465,Major,0.0334,62.481,4-Apr,0.0386,Movie
123948,Julie Andrews,Cheek To Cheek,3WEzVVYvgHln40EnaJr3HX,8,0.73,0.453,121667,0.238,0,A,0.0869,-14.529,Major,0.0492,87.72,4-Apr,0.552,Movie
123949,Dorothée,Ah ! Dis-moi donc bergère,6ezfInFyeBeoeKwpdo31cs,3,0.621,0.841,86307,0.393,0,D,0.076,-12.273,Major,0.0414,127.834,4-Apr,0.97,Movie
123950,Jean Piat,Mais déjà la Signora,1LwP9g1Hjbs64jXM2Qsxry,0,0.903,0.644,290080,0.175,0,C#,0.1,-21.014,Major,0.912,89.639,3-Apr,0.677,Movie
123951,Julie Andrews,A Spoonful of Sugar,7c0ZjoOULYWOmKFWH0JLf6,20,0.712,0.487,-1,0.305,1.54E-05,F,0.107,-17.105,Major,0.0964,?,4-Apr,0.67,Movie
123952,Idina Menzel,Let It Go - Live,2vpwoWYTkUbjGLjG5g1kWN,22,0.0565,0.472,295973,0.512,1.07E-05,G#,0.971,-7.927,Major,0.0313,139.912,4-Apr,0.252,Movie
123953,empty_field,A Thing of Beauty - Score Version,7uCFetDiUezJes4gfwYD9A,11,0.445,0.529,157960,0.31,0.632,E,0.0813,-17.194,Minor,0.033,?,4-Apr,0.431,Movie
123954,Leopold Stokowski,L'ascension : I.majesty Of Christ Beseeching His Glory Of The Father,00ne3qRgc0JqY6MNYfhWri,0,0.995,0.225,161267,0.143,0.628,F,0.104,-19.022,Major,0.0419,124.37,5-Apr,0.0335,Movie
123955,Bernard Minet,Les filles sont si jolies,4NIC2PekIelrjo4DBbGhXG,1,0.645,0.67,205587,0.88,0.000347,A,0.335,-6.64,Major,0.0392,86.011,4-Apr,0.962,Movie
123956,Dorothée,Chou hibou genou caillou,21cQzMJzLseYq3Q0Di3XqK,4,0.411,0.553,-1,0.676,0.000106,F,0.0502,-8.268,Major,0.0407,188.045,4-Apr,0.965,Movie
123957,Mike Douglas,The Men in My Little Girls Life,5AkyvofVWUqds8x1HHgDU9,15,0.86,0.343,224493,0.262,6.18E-05,C,0.559,-16.204,Major,0.0431,91.134,5-Apr,0.257,Movie
123958,Chorus,Manjesha Bhuthesha,4UVi6KT98KVLL27z2buJlG,0,0.679,0.731,275800,0.716,1.34E-06,F,0.216,-6.797,Minor,0.0444,101.684,3-Apr,0.908,Movie
123959,Leopold Stokowski,"L'arlesienne, Suite No.2 : II. Intermezzo",5U2eLcIC0k1gHAnlJCLqai,0,0.968,0.0995,240400,0.159,0.924,E,0.441,-16.057,Major,0.0369,75.813,4-Apr,0.0541,Movie
123960,empty_field,A Father Makes A Difference,67ZJlVhmUeJI583DwI1oYw,10,0.963,0.17,113867,0.0253,0.934,G,0.0935,-27.865,Major,0.047,114.613,1-Apr,0.0403,Movie
123961,Martin & les fées,Le miroir magique (par Dany Brillant),6jWFsJT5IYVKCJEQ55L29W,1,0.544,0.465,101760,0.759,0,F#,0.206,-5.082,Minor,0.0592,180.19,3-Apr,0.82,Movie
123962,Francis Lalanne,Larmes,6IppRUJEkE6g1x0uJiEaJp,6,0.294,0.483,209573,0.765,0,E,0.135,-4.734,Minor,0.063,84.029,4-Apr,0.267,Movie
123963,Oliver Wallace,Countdown To B-Day,43SAPPLLyVz6sZeiC2VPjm,5,0.993,0.361,125240,0.202,0.643,B,0.288,-15.985,Minor,0.0415,119.578,4-Apr,0.152,Movie
123964,Henri Salvador,"Qui Sait, Qui Sait, Qui Sait",0HPqEqr2tG0VOHGtj8PM4t,0,0.832,0.787,-1,0.39,1.33E-05,D,0.252,-13.487,Minor,0.0669,132.716,4-Apr,0.909,Movie
123965,Cliff Edwards,You (Are a Human Animal),0yLfXULLuRtVj2L4DIrwO7,13,0.754,0.822,100347,0.426,1.66E-06,A#,0.029,-11.431,Major,0.135,?,4-Apr,0.885,Movie
123966,empty_field,Better To Have Loved,7yMYqHqzye8vtyiHqdVlZw,18,0.282,0.548,236472,0.763,3.37E-05,F,0.24,-5.271,Minor,0.0419,142.027,4-Apr,0.193,Movie
123967,Chorus,Clapping Songs (Pese): Tau Baalogha,2XxFFYRj73Te3IxsZ3ewWv,0,0.827,0.534,132920,0.649,0,G#,0.319,-11.058,Major,0.302,135.332,4-Apr,0.608,Movie
123968,Henri Salvador,La samba de là-bas,5gHvhRjToTqHOlIRqQe0mF,7,0.971,0.877,170053,0.522,0,A#,0.452,-7.388,Major,0.124,128.506,4-Apr,0.833,Movie
123969,Bruno Pelletier,Malgré tout,47SQ2FSHAPE59bZ2bkTRA8,1,0.695,0.493,258933,0.408,0.000886,C,0.0812,-10.095,Major,0.0322,111.717,4-Apr,0.177,Movie
123970,empty_field,"You There in the Back Row (From ""13 Days to Broadway"")",7rFhh71IiBfOCM4EhMwuEb,36,0.54,0.332,191080,0.458,4.74E-06,G#,0.0664,-11.327,Major,0.0459,120.07,4-Apr,0.331,Movie
123971,Liz Callaway,The Story Goes On (Baby),0WgJXwatE72nT2mnAB3kAw,31,0.743,0.258,263000,0.45,1.83E-05,C,0.147,-9.098,Major,0.0312,81.251,4-Apr,0.147,Movie
123972,Leslie Whitely,My Gift Is You,7yFJOuIwfJv6Uk6n8xUyqg,6,0.954,0.354,-1,0.226,0,C#,0.131,-10.833,Major,0.0334,111.585,4-Apr,0.247,Movie
123973,empty_field,Tumbling Tumbleweeds,2KFp26p0ElGd1lQqowB6yY,8,0.551,0.338,-1,0.175,0,C,0.134,-14.981,Major,0.0317,76.347,4-Apr,0.196,Movie
123974,empty_field,Being Alive (feat. David Phelps),5moGDgg9undWOE9Uyz0kAO,37,0.951,0.242,298919,0.313,0,D#,0.169,-11.235,Major,0.0324,109.893,4-Apr,0.114,Movie
123975,empty_field,Loch Lomond,2U4WYR52cxOolfmStEmkQ3,1,0.805,0.579,-1,0.494,0.00516,A#,0.271,-12.106,Major,0.315,?,4-Apr,0.721,Movie
123976,empty_field,My Immortal,2qC1sUo8xxRRqYsaYEdDuZ,5,0.916,0.349,264947,0.119,0,E,0.0829,-14.754,Major,0.0357,80.321,4-Apr,0.117,Movie
123977,empty_field,L'Histoire du Soldat: Three Dances - No. 2. Waltz,76dZuMVXjIyLPRLv00skGd,0,0.543,0.638,131600,0.133,0.508,G,0.637,-19.881,Major,0.132,157.134,3-Apr,0.53,Movie
123978,Randy Newman,Kevin Comes Through,74dcjGICb3abZiaLvjHGoR,1,0.915,0.31,92707,0.312,0.945,C,0.617,-14.064,Major,0.0342,82.894,3-Apr,0.115,Movie
123979,Randy Newman,"The Rescue Pt. 2: Play Nice, Sid",2pZXrLY1byi8nETY3nCcKP,9,0.778,0.347,90679,0.247,0.664,E,0.306,-13.382,Minor,0.0362,124.912,4-Apr,0.131,Movie
123980,Cliff Edwards,My Old Girl's My New Girl Now,34UzXAjhux9X7sID5lwdY7,2,0.991,0.452,-1,0.143,0.00373,D#,0.479,-16.085,Major,0.0465,101.551,4-Apr,0.329,Movie
123981,empty_field,Il est né,7JSXxBquAJDq28E6XQkJDL,0,0.82,0.585,141800,0.33,0,G,0.268,-11.3,Major,0.0297,118.933,4-Apr,0.709,Movie
123982,Leigh Harline,"To the Rescue - From ""Pinocchio""/Score",46DS4wRMmmmBRyS1WixJLY,0,0.976,0.386,32507,0.0699,0.248,A#,0.133,-19.826,Minor,0.0645,119.283,4-Apr,0.154,Movie
123983,Chantal Goya,Arrivée de Marie-Rose (prologue),3KPp825w9niuNqzXu9AgQ4,2,0.939,0.281,173773,0.331,0.00847,G#,0.207,-13.218,Major,0.036,?,3-Apr,0.0624,Movie
123984,Riders In The Sky,Cowboy Song,0KtTNo5j8kJZd7d4RJiVb3,3,0.365,0.657,184160,0.262,2.15E-06,D,0.0974,-15.587,Major,0.0392,132.959,4-Apr,0.467,Movie
123985,Chorus,Czy Pamiętasz,3aLWuWKHaTV4Ok7LKvXRYn,0,0.0488,0.598,307867,0.704,0.229,G,0.0619,-11.439,Major,0.0409,179.966,4-Apr,0.405,Movie
123986,Leopold Stokowski,Overture Le carnaval Romain Op.9 : Le carnaval romain,28OX5qT45GZBuu8CNKBOj6,0,0.973,0.178,507542,0.416,0.804,A,0.342,-11.209,Major,0.0426,?,4-Apr,0.176,Movie
123987,Chorus,Aarti Shree Ramayan Ji Ki,1o7pHWuiela0Wzc8BYBXVw,0,0.76,0.51,370733,0.881,0,F#,0.186,-7.223,Major,0.0949,82.588,4-Apr,0.592,Movie
123988,Florent Mothe,Promis c'est juré,0M7mWqb8xzVxL4s1ms1OWY,24,0.457,0.641,-1,0.635,0,C,0.252,-6.67,Major,0.0349,97.009,4-Apr,0.43,Movie
123989,Charlton Heston,"In Galilee, Jesus Speaks to the Diciples, With Jehova, Hallelujah",0zxtATAx8TrZG0034YBZD5,0,0.972,0.428,-1,0.16,1.20E-05,G,0.164,-24.47,Major,0.227,82.486,1-Apr,0.268,Movie
123990,Scatman Crothers,Elaine,3j32weTCOXIekLLuR36ymD,2,0.945,0.825,144040,0.243,3.28E-05,F#,0.34,-10.654,Major,0.297,123.756,4-Apr,0.525,Movie
123991,empty_field,Old Geppetto,5FzxNqMRZWXiEuy2mEdhzi,21,0.924,0.324,283867,0.238,0.201,A,0.182,-14.748,Major,0.0377,113.819,1-Apr,0.134,Movie
123992,Richard M. Sherman,Early Years,2WZEK6XWtHBPMKSl3wV1Iv,0,0.989,0.498,170733,0.146,0.943,G#,0.129,-14.028,Major,0.0531,110.814,3-Apr,0.217,Movie
123993,empty_field,From All of Us to All of You,7cgka1GOkbcvNqQYrs2FwE,10,0.924,0.706,-1,0.601,0.00022,C,0.91,-11.245,Major,0.541,62.384,4-Apr,0.966,Movie
123994,empty_field,Bhakthra Bandhu Sri Manjunatha(Folk Style Devotional Songs),1m2zBvjDaqfwVbPsxfVSJR,0,0.461,0.583,-1,0.422,1.17E-05,A#,0.101,-15.095,Major,0.104,142.433,4-Apr,0.866,Movie
123995,Randy Newman,Woody Plots,6rPO02ozF3bM7NnOV4h6s2,12,0.916,0.246,58439,0.0676,0.671,G#,0.162,-19.986,Minor,0.0383,?,4-Apr,0.132,Movie
123996,Alan Menken,The Cave of Wonders,3SIeDnfrXhYvsskASZXyaP,33,0.896,0.173,297680,0.206,0.703,G,0.288,-17.011,Minor,0.0331,?,4-Apr,0.0452,Movie
123997,empty_field,Hung Over,2VuwpxQR7rTPWkoLkpANdz,9,0.274,0.532,317147,0.458,0.000115,D,0.0996,-9.781,Minor,0.257,125.042,3-Apr,0.417,Movie
123998,Randy Newman,Radiator Springs Racers - From Radiator Spings Racers,2NcgsjJGXUC04MK1Ly7eea,34,0.502,0.424,326560,0.432,2.47E-06,D,0.407,-10.366,Major,0.0873,124.975,4-Apr,0.394,Movie
123999,Riders In The Sky,The Prairie Dog Christmas Ball,3jthkYuDqzNeybhSlJ6a91,2,0.758,0.53,-1,0.45,3.65E-05,D,0.131,-12.601,Major,0.194,171.628,4-Apr,0.768,Movie
124000,Charlton Heston,The Plagues of Egypt,51A4Pj3r3xX5BeSWUfbJYe,0,0.774,0.604,-1,0.0864,0,A#,0.102,-26.053,Minor,0.55,92.789,4-Apr,0.262,Movie
