instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
54386,Alter Bridge,Isolation,3QgtxUlQemwubtWp8tNBqi,41,6.53E-06,0.431,253168,0.964,1.62E-06,G#,0.0941,-3.34,Major,0.0745,96.962,4-Apr,0.34,Alternative
54387,empty_field,The Guillotine,27gUeiai56GKF6TxvmPJut,47,0.0127,0.442,272493,0.947,2.58E-06,E,0.406,-4.817,Minor,0.181,100.044,4-Apr,0.0925,Alternative
54388,Sabrina Claudio,All To You,1h4ZYGbM5piUILrAKNT6e2,52,0.391,0.463,203095,0.337,0.000176,C#,0.0728,-9.852,Minor,0.0723,129.925,3-Apr,0.372,Alternative
54389,empty_field,My Good Gal,6I6fny8vN9w9tdBxSgfcs1,43,0.585,0.529,258653,0.401,0.000402,A,0.0899,-9.702,Major,0.0299,154.986,4-Apr,0.616,Alternative
54390,Jason Isbell,If It Takes a Lifetime,0bPnT6i9H1p8Vd85GS6Z7I,51,0.0427,0.556,220587,0.504,0.000356,A,0.0582,-11.513,Major,0.0293,84.421,4-Apr,0.616,Alternative
54391,Masego,Queen Tings,6YcZaun5HXwPCBw8oTNfxL,59,0.598,0.818,188053,0.461,0.000135,F#,0.108,-6.475,Minor,0.292,88.006,4-Apr,0.532,Alternative
54392,The Mountain Goats,This Year,1JbMfuWgYzNSF5sty9wuyx,52,0.118,0.699,232893,0.719,0.00259,A,0.0913,-9.481,Major,0.0312,138.958,4-Apr,0.831,Alternative
54393,The Neighbourhood,A Little Death,3Af6NLEVmK2mKyLyGEavu2,56,0.0026,0.53,209707,0.763,1.86E-06,F#,0.105,-4.712,Minor,0.0332,88.013,4-Apr,0.338,Alternative
54394,empty_field,Soulflower,6lSr3iZTC144PKhvbPFzMp,50,0.41,0.749,215011,0.636,7.04E-05,A#,0.149,-7.954,Minor,0.0491,145.074,4-Apr,0.575,Alternative
54395,for KING & COUNTRY,Run Wild.,5EHtUEFJ9trrc3cNNfBfJj,47,0.217,0.59,240987,0.837,1.66E-05,G,0.107,-5.204,Minor,0.0921,130.043,4-Apr,0.356,Alternative
54396,empty_field,Death Trend Setta,37jh4ZWoB1JTUAZYp890qx,43,3.27E-05,0.553,214787,0.963,0.0108,B,0.0357,-5.286,Major,0.117,95.015,4-Apr,0.523,Alternative
54397,The Goo Goo Dolls,"Money, Fame & Fortune",1uQnqFPN4Fzvn17DGX0eBj,46,0.00667,0.656,197091,0.729,0,G,0.0987,-5.598,Major,0.0257,119.002,4-Apr,0.548,Alternative
54398,Ab-Soul,Illuminate (feat. Kendrick Lamar),4Rpz1cMDsEgHbQc9A5o0VC,52,0.384,0.719,-1,0.855,0,D#,0.0696,-5.977,Minor,0.39,132.83,4-Apr,0.504,Alternative
54399,Trivium,Down from the Sky,3pmb7WI6AqiktGHYRXkef0,50,3.73E-05,0.453,334440,0.987,2.25E-06,B,0.0576,-2.298,Minor,0.0903,160.035,4-Apr,0.336,Alternative
54400,NEEDTOBREATHE,Wasteland,1EXotCuzdXR34W1MoP6Um7,42,0.858,0.644,270227,0.296,6.02E-05,C,0.105,-8.701,Major,0.0292,91.973,4-Apr,0.213,Alternative
54401,empty_field,CAN'T GET OVER YOU (feat. Clams Casino),5Q6Xzp25aXYxNJ4B6vBkcf,74,0.684,0.9,107077,0.316,0.0771,A,0.0853,-8.797,Major,0.332,129.914,4-Apr,0.844,Alternative
54402,Olivia Nelson,Smother Me,1YA7YUyrxgSzf7IQDX1xcl,46,0.708,0.393,200001,0.365,0,F,0.116,-9.918,Minor,0.0857,90.064,4-Apr,0.294,Alternative
54403,empty_field,"Summer On Lock (feat. Pusha T, Jadakiss, Fabolous & Agent Sasco",7iw4c4vx11a1tUyF13AWVl,47,0.0742,0.605,224884,0.887,0,E,0.64,-4.466,Minor,0.38,171.797,4-Apr,0.464,Alternative
54404,Broken Bells,After the Disco,07vS8obfeZbr8H4MgQfXR7,50,0.00226,0.729,219293,0.74,0.0305,A,0.13,-5.444,Major,0.0258,115.984,4-Apr,0.966,Alternative
54405,Linkin Park,I'LL BE GONE,6H2hwzTTcYOFDIEntrDuu1,51,0.00686,0.501,-1,0.927,0,G,0.131,-4.58,Major,0.0292,139.961,4-Apr,0.611,Alternative
54406,The Roots,The Fire,7jWD2HUCLm5N4y27nKzzoY,54,0.177,0.673,-1,0.957,2.27E-05,C#,0.534,-4.399,Major,0.138,174.021,4-Apr,0.399,Alternative
54407,empty_field,True Sadness,4oHQ86BHVhp2uZb2IpGAID,46,0.157,0.509,275360,0.677,2.07E-06,A,0.108,-3.733,Major,0.0355,96.99,4-Apr,0.715,Alternative
54408,Easy Life,Pockets,2qoLCpTRYv6h8Vx94hxkvl,55,0.255,0.632,208231,0.593,0,C#,0.183,-6.587,Minor,0.0393,92.89,4-Apr,0.489,Alternative
54409,Saliva,They Don't Care About Us,1EFBZOVxGN2Y2wowYUkmRS,57,0.00119,0.488,244040,0.899,0,G,0.0497,-3.673,Major,0.0532,179.826,4-Apr,0.638,Alternative
54410,Yeek,Hollow Point,3T6Mtmmx5OfrIUFfpJ1uB1,38,0.655,0.699,-1,0.547,0.00343,A,0.0983,-7.259,Minor,0.0415,114.992,4-Apr,0.489,Alternative
54411,Alina Baraz,Feels Right,3mScGCzxiXA9OaHdBeuk7O,52,0.253,0.674,180984,0.592,1.20E-06,F,0.117,-9.94,Major,0.0496,133.927,4-Apr,0.152,Alternative
54412,Sturgill Simpson,It Ain't All Flowers,5DIVWgTeJ2fPIxaY9e7ZKn,43,0.0442,0.359,403760,0.612,0.000716,E,0.124,-9.412,Major,0.0815,152.841,4-Apr,0.437,Alternative
54413,6LACK,Disconnect,1A0Y4CIk7OEBdZztSv6R93,57,0.576,0.457,-1,0.337,9.27E-06,F#,0.19,-10.825,Minor,0.166,66.933,3-Apr,0.184,Alternative
54414,Rejjie Snow,PURPLE TUESDAY (feat. Joey Bada$$ & Jesse Boykins III),5kOBEsqVNwi4udPRbagNIV,45,0.379,0.676,290333,0.458,0,C#,0.122,-6.172,Major,0.418,?,4-Apr,0.723,Alternative
54415,empty_field,New Tattoo,5kxddRG1RZaZROadk7iC4D,43,0.000365,0.467,262613,0.947,0,F,0.212,-3.393,Major,0.144,157.989,4-Apr,0.763,Alternative
54416,Brent Faiyaz,Running on E.,3DugxTcndDHQ8dQAienHha,45,0.189,0.663,282087,0.339,0.513,A,0.0983,-11.284,Major,0.0459,133.973,4-Apr,0.149,Alternative
54417,grandson,Maria,7H6ev70Weq6DdpZyyTmUXk,53,0.0246,0.581,188571,0.505,0.000587,C,0.324,-10.311,Major,0.0553,139.993,4-Apr,0.242,Alternative
54418,empty_field,Coincide,4HbWgdhQcrV1PbCkzspTSF,54,0.000193,0.503,186000,0.858,4.27E-05,F#,0.378,-4.751,Minor,0.0479,139.562,4-Apr,0.442,Alternative
54419,Alice In Chains,Rainier Fog,2MrpbWnnAvCrFPyGaosJ8y,47,0.00011,0.539,-1,0.909,0.613,G#,0.128,-5.741,Major,0.0342,115.977,4-Apr,0.627,Alternative
54420,Blood Orange,Charcoal Baby,608R6FvRtAqf2dvgKMzebP,63,0.14,0.622,242341,0.46,0.000369,G,0.119,-8.389,Minor,0.0372,183.241,4-Apr,0.514,Alternative
54421,Nine Inch Nails,The Perfect Drug,0PwoAyaHGmY9BGCVdsNeK4,51,0.0207,0.627,315440,0.883,0.00346,F,0.323,-8.988,Minor,0.0947,149.024,4-Apr,0.252,Alternative
54422,Badflower,Promise Me,7yD8UlMT9THXRL1y2GHN2Z,55,0.00462,0.591,229667,0.797,1.30E-06,D,0.137,-4.675,Minor,0.0297,104.014,4-Apr,0.351,Alternative
54423,X Ambassadors,Kerosene Dreams,6NGi23FFKq9tH5NR1NcTw2,48,0.145,0.474,233013,0.692,0.012,C#,0.163,-8.085,Major,0.0588,83.97,4-Apr,0.192,Alternative
54424,Yeek,The Left,1bemsRXGIucdodYDoAZwHa,40,0.0668,0.803,263941,0.695,0.0013,G,0.133,-7.768,Major,0.0465,89.999,4-Apr,0.421,Alternative
54425,Fozzy,Painless,1acCpz3tjFpy8AUwnB7lcD,53,4.90E-05,0.391,239780,0.93,0.000569,D,0.674,-4.16,Minor,0.0509,179.99,4-Apr,0.502,Alternative
54426,From Ashes to New,Stay This Way,6tjzp1mCVaTeK5ZFAye3Ou,49,0.00387,0.446,234839,0.985,0,D,0.126,-3.884,Minor,0.414,155.051,4-Apr,0.131,Alternative
54427,Abhi//Dijon,Often,069LHKgjOwo1sXUztAPHIj,48,0.845,0.599,189786,0.27,0.00042,E,0.11,-17.638,Major,0.0905,124.155,5-Apr,0.377,Alternative
54428,Joji,XNXX,0UlguQTHxZSh4NKDMpQATl,63,0.257,0.388,-1,0.52,0.185,D,0.113,-8.354,Major,0.0593,84.851,4-Apr,0.196,Alternative
54429,Cimafunk,Parar el Tiempo,1YhyOTcVjHe73cm6tYrHkA,55,0.133,0.84,-1,0.465,7.99E-06,D,0.153,-8.861,Major,0.0347,109.998,4-Apr,0.58,Alternative
54430,DOWN,Stone the Crow,0MZ3S954AWSt50V9aFHWyf,49,0.0139,0.444,282507,0.911,0.00955,B,0.0868,-6.117,Minor,0.0398,106.437,4-Apr,0.556,Alternative
54431,empty_field,"Father, Father",2HF9OydUs28eTuiVUjQYdT,45,0.0498,0.629,206769,0.749,0.0104,C#,0.494,-5.414,Major,0.0674,?,4-Apr,0.69,Alternative
54432,Spoon,Do I Have to Talk You Into It,4ays2oXTG2Alb4RsBJ97CB,48,0.112,0.692,260080,0.9,5.44E-05,C,0.173,-4.273,Major,0.0972,79.038,4-Apr,0.931,Alternative
54433,Escape the Fate,My Apocalypse,5jRSCdszeggflE0vSMXhzd,48,0.00173,0.195,283360,0.935,0.000137,G,0.108,-3.623,Minor,0.133,129.328,5-Apr,0.236,Alternative
54434,Arcade Fire,Sprawl II (Mountains Beyond Mountains),4jq2Cc17iCyi7rkwrnXbyJ,57,0.016,0.518,-1,0.81,0.0013,G#,0.115,-6.445,Major,0.029,99.968,4-Apr,0.179,Alternative
54435,Trevor Daniel,Falling (blackbear Remix),1XjPTbOPJvd2zYbaSyHQlM,56,0.121,0.803,171968,0.485,0,C#,0.092,-6.491,Major,0.0365,127.01,4-Apr,0.422,Alternative
54436,Langhorne Slim,House Of My Soul (You Light The Rooms),0QpZYvkgPQeSGgnFc0tcnT,49,0.645,0.548,173280,0.624,0.0086,A#,0.296,-7.444,Major,0.0383,69.446,4-Apr,0.712,Alternative
54437,empty_field,Happy Without Me,00epdG9ONPL8KkErbmKW8o,58,0.228,0.57,206947,0.576,0,C#,0.33,-6.792,Major,0.0631,143.943,4-Apr,0.438,Alternative
54438,Shinedown,Simple Man - Rock Version,0RWqE2ZaulvnN1i40qIhDh,53,0.064,0.532,265800,0.625,0,G,0.223,-4.95,Major,0.0293,120.853,4-Apr,0.225,Alternative
54439,QUIN,MUSHROOM CHOCOLATE (with 6LACK),3wF0rpX1njF2FLFGc45rxV,59,0.764,0.728,226638,0.547,4.37E-05,A#,0.0886,-5.165,Minor,0.0566,?,4-Apr,0.535,Alternative
54440,Uncle Tupelo,Sandusky,0GqkFzrmgujTMyGd01nCR5,48,0.161,0.525,223640,0.594,0.949,E,0.0751,-14.033,Minor,0.0907,157.917,4-Apr,0.0703,Alternative
54441,Masego,I DO EVERYTHING!,36C8droewHi5pQPojdVy4X,49,0.521,0.76,363376,0.393,0.000668,C#,0.796,-11.219,Minor,0.525,135.293,4-Apr,0.34,Alternative
54442,Relient K,Who I Am Hates Who I've Been,166azjaihAQPfzGRjDqHFx,50,0.00289,0.398,-1,0.902,0,D#,0.066,-3.518,Major,0.0861,166.823,4-Apr,0.491,Alternative
54443,Birds Of Tokyo,Plans,2k6KRisipb0WejNfUMPI51,44,0.0539,0.61,218880,0.601,1.03E-05,A#,0.327,-9.396,Major,0.0269,102.99,3-Apr,0.273,Alternative
54444,Col3trane,Problems In Us,5HRO58hfVhTpGR87AzHaBa,51,0.348,0.757,164170,0.431,0.00112,F,0.0901,-10.161,Minor,0.0778,93.988,4-Apr,0.567,Alternative
54445,Nickelback,Figured You Out,3MtXPqKTTeDduI24TNveKF,54,2.63E-05,0.544,228480,0.867,0.0165,A#,0.266,-5.527,Major,0.0517,93.925,4-Apr,0.726,Alternative
54446,empty_field,Grief,1uyqbzcstQLL8NdzIwhnKz,48,0.479,0.645,-1,0.589,0.158,G#,0.0924,-6.171,Major,0.173,89.971,4-Apr,0.616,Alternative
54447,Halestorm,Gonna Get Mine,1SI4RkWbR3CbqQjba0ePmO,42,0.00986,0.497,177480,0.971,0.0115,D,0.193,-2.916,Major,0.049,170.077,4-Apr,0.786,Alternative
54448,Sonder,Sirens,0jllH0usRFD4LJkJnGK9Lf,47,0.0628,0.538,198011,0.492,0.000176,G#,0.309,-12.145,Minor,0.103,81.974,4-Apr,0.115,Alternative
54449,Summer Walker,Baby,5qsCsosEVqpL76CXKawD2q,51,0.754,0.548,-1,0.461,0.0522,A,0.11,-10.17,Minor,0.0397,84.723,4-Apr,0.64,Alternative
54450,empty_field,Regular John,0L9WU4Xkr5IrkDa1mL8o6c,49,0.0194,0.342,-1,0.938,0.127,F,0.274,-6.368,Major,0.0325,145.546,4-Apr,0.758,Alternative
54451,Boy Harsher,Pain,1NkjSBBDOYB4abj2ieO8XS,46,0.043,0.717,439490,0.924,0.6,D,0.11,-4.707,Major,0.0285,128.025,4-Apr,0.791,Alternative
54452,empty_field,Rusty Cage,3YqOTz8YqRKfxS64GyGUTB,59,2.06E-05,0.305,266200,0.917,0.000184,A,0.0541,-7.581,Major,0.0857,101.956,4-Apr,0.295,Alternative
54453,empty_field,Caffeine,1LxEtOmjarplqYffSF90vi,52,0.0452,0.626,185548,0.63,0.000128,C#,0.146,-5.564,Major,0.0309,95.008,4-Apr,0.419,Alternative
54454,Kari Jobe,All He Says I Am (Extended Version),7iTloMifzZo9ZNZKEe4V2V,44,0.0109,0.42,-1,0.609,0.000333,A,0.0837,-7.796,Major,0.0425,115.927,4-Apr,0.171,Alternative
54455,Faith No More,War Pigs,1T782BNgzDjj7UcT9txhFn,48,0.00126,0.323,465933,0.891,0.019,F#,0.243,-7.018,Minor,0.119,97.391,4-Apr,0.236,Alternative
54456,empty_field,Boots and Blood,64TkpV7m7f09JY7K436pju,50,8.79E-05,0.497,165863,0.986,1.36E-06,G,0.0889,-4.083,Major,0.0937,175.56,3-Apr,0.556,Alternative
54457,Jamila Woods,HEAVN,42YNobZ4HN3tRVEA47wLT6,43,0.509,0.633,263146,0.737,0.218,A#,0.132,-6.582,Major,0.0408,95.025,4-Apr,0.336,Alternative
54458,Oddisee,Beach Dr.,0allQooLfNj8zDpAuqTUO6,41,0.0649,0.482,322858,0.562,0.853,F,0.31,-13.15,Minor,0.0737,83.981,4-Apr,0.516,Alternative
54459,empty_field,Saturn (feat. Kwabs),05rbTsgovBYa0JIund4MrS,46,0.276,0.499,290333,0.448,5.87E-06,C#,0.0993,-7.865,Major,0.0333,135.914,4-Apr,0.236,Alternative
54460,Barns Courtney,"""99""",1ugMjuKstcSeFAo6md2sbx,62,0.00598,0.552,199413,0.804,0,G#,0.111,-4.299,Major,0.0303,95.98,4-Apr,0.714,Alternative
54461,Meat Puppets,Backwater,5TmbbFlVoke2X5RrmyVpQy,47,0.199,0.484,220533,0.821,0.00191,A,0.195,-6.564,Major,0.0435,111.931,4-Apr,0.541,Alternative
54462,Naji,Might Just,2Bo0hh0yoQReC4reJav5DT,41,0.0276,0.625,-1,0.315,0.0876,B,0.0934,-11.869,Minor,0.0537,147.81,4-Apr,0.145,Alternative
54463,Sabrina Claudio,Control,5IyfDq2d7ufpy1SNSYaq3r,49,0.405,0.768,193083,0.483,0.00221,G,0.121,-7.619,Minor,0.0907,133.056,4-Apr,0.174,Alternative
54464,Microwave,Something Right,3YAbvgI335vIo8W76QwrqU,42,0.00409,0.565,201854,0.685,0,G#,0.131,-6.016,Major,0.0257,99.983,4-Apr,0.527,Alternative
54465,Hollywood Undead,Let Go,6nng0eZWVUqw6jjJzEdOH1,47,0.000719,0.583,256081,0.937,0,D,0.0656,-3.361,Minor,0.0662,127.981,4-Apr,0.412,Alternative
54466,Hollywood Undead,Bang Bang,0FtD1ZukwCnuTfTNuwxrQM,52,0.00144,0.561,220849,0.908,0,A,0.117,-3.282,Minor,0.136,135.076,4-Apr,0.427,Alternative
54467,The Drums,What You Were,22eS8IQBVjZXJMQLf21GSY,42,0.169,0.621,195280,0.829,0.495,G,0.32,-5.466,Major,0.025,105.072,4-Apr,0.235,Alternative
54468,Disturbed,Already Gone,6EdDakWew1rLII3BilUJqh,51,0.0799,0.513,268533,0.411,0,F,0.0753,-8.108,Major,0.0238,81.997,4-Apr,0.0794,Alternative
54469,empty_field,Dirty Computer (feat. Brian Wilson),5oiybYOR50ho7Izc9YiW3P,49,0.38,0.45,-1,0.488,3.38E-05,A,0.649,-8.702,Major,0.0329,159.965,4-Apr,0.272,Alternative
54470,Rise Against,Give It All,3e2fDgC93LGc9Lbdvr6I9k,53,0.000371,0.582,170893,0.942,0.004,D,0.078,-3.098,Major,0.0637,103.057,4-Apr,0.357,Alternative
54471,empty_field,False Alarm,0BFgCp7bHPumk3GICbVqEN,45,0.0339,0.45,201267,0.733,2.00E-06,F,0.143,-5.375,Minor,0.0292,146.936,4-Apr,0.394,Alternative
54472,Elijah Blake,Sky Blue,2KJ6Zddj3vbMWzb5PAvD0C,48,0.321,0.676,193908,0.561,0.000156,D#,0.321,-7.066,Minor,0.0807,130.129,4-Apr,0.475,Alternative
54473,Garbage,I Think I'm Paranoid,7tJnjRY2js0yXtNUWE4fgF,47,0.000553,0.559,218135,0.772,0.0332,C,0.435,-6.947,Major,0.033,113.875,4-Apr,0.477,Alternative
54474,Lamb of God,Redneck,2ehkJlAysINP3czoqaklyT,61,5.63E-05,0.512,220880,0.996,0.000167,D,0.347,-2.1,Major,0.114,130.931,4-Apr,0.0601,Alternative
54475,Catfish and the Bottlemen,7,5oLNDcFDa6qGOLJdGwnlAa,65,0.000204,0.531,256307,0.711,0.00291,A#,0.108,-4.933,Major,0.0398,155.068,4-Apr,0.279,Alternative
54476,Eric B. & Rakim,Know The Ledge,4Fe8tbaTYQOpRmRhjESG0r,49,0.0241,0.788,238827,0.901,0.00447,F,0.076,-7.415,Minor,0.188,115.644,4-Apr,0.789,Alternative
54477,empty_field,HEAT (feat. Sam Nelson Harris),3gjbeYdXxOSudjKNKo1muP,44,0.00454,0.648,232987,0.835,2.37E-05,B,0.118,-5.589,Major,0.0685,118.054,4-Apr,0.612,Alternative
54478,The Drums,I Don't Know How To Love,4Osrui1RbFtmYp4P881GDW,45,0.0617,0.411,202054,0.89,0.127,B,0.227,-6.062,Major,0.0436,169.97,4-Apr,0.0669,Alternative
54479,Turnover,Sunshine Type,1UM7bluhwWTGfhvWWOshk7,47,0.452,0.634,-1,0.642,0.0174,F#,0.114,-8.186,Major,0.0243,110.914,4-Apr,0.695,Alternative
54480,Art Of Dying,Best I Can,2T0d4wna1EMipBasS35A2D,43,0.0224,0.624,303067,0.817,0,B,0.0998,-4.611,Major,0.0257,96.021,4-Apr,0.605,Alternative
54481,The Black Keys,Mind Eraser,3mvYQKm8h6M5K5h0nVPY9S,51,0.019,0.557,194587,0.586,0.187,B,0.156,-5.743,Minor,0.0268,104.636,4-Apr,0.569,Alternative
54482,Jason Isbell,Something More Than Free,7wA4XiTQOWByeF6DGWoxkt,45,0.0675,0.476,210640,0.352,4.41E-05,G,0.114,-12.912,Major,0.0327,148.41,4-Apr,0.411,Alternative
54483,Poets of the Fall,Carnival of Rust,1CG8UmOaJNNUkAgEWB71iF,50,0.225,0.492,262947,0.59,2.79E-05,F,0.0973,-4.593,Minor,0.0239,91.018,4-Apr,0.124,Alternative
54484,Citizen Way,How Sweet the Sound,5tHfBXMDWf92xtiD9NmD1q,47,0.115,0.451,221027,0.669,0,A,0.105,-6.995,Major,0.0288,76.043,4-Apr,0.399,Alternative
54485,DaniLeigh,Easy,6oli1V5abouCGVKcowjHx3,59,0.203,0.844,186200,0.322,1.98E-06,G,0.0848,-11.815,Major,0.192,?,4-Apr,0.531,Alternative
54486,Kali Uchis,Nuestro Planeta (feat. Reykon),5rhyy3w5jugiAtoqXDUnhM,56,0.0927,0.871,202755,0.55,0.000742,C,0.0788,-6.113,Minor,0.0613,96.018,4-Apr,0.448,Alternative
54487,Nothing But Thieves,Graveyard Whistling,7HCnuwV7xCMfqljSUcgGci,48,0.0972,0.547,-1,0.53,0.00772,A#,0.106,-7.344,Minor,0.0389,141.954,4-Apr,0.303,Alternative
54488,empty_field,Set Me On Fire,6NVexbtJ2sGyPuGjY9s67B,47,0.0725,0.495,217690,0.917,0,G,0.192,-3.142,Major,0.116,95.153,4-Apr,0.515,Alternative
54489,Florence + The Machine,Between Two Lungs,4du0TY3NTgvQGlelrBHfDL,43,0.244,0.56,248507,0.413,3.33E-06,C,0.142,-6.45,Major,0.0507,150.061,4-Apr,0.402,Alternative
54490,Nirvana,About A Girl - Remastered,1iS1VQAGtOGoDTlLgh0n7w,46,8.86E-06,0.402,168160,0.898,8.89E-05,B,0.279,-6.467,Minor,0.0316,132.092,4-Apr,0.675,Alternative
54491,Disturbed,Remember,1Y1PqD2SE6PCXLPHrOWOle,48,0.00281,0.421,248427,0.878,1.23E-05,C#,0.0589,-3.545,Minor,0.0799,164.161,4-Apr,0.517,Alternative
54492,Cavo,Champagne,5jZ2wD8Pg2f5xisZJ8SPOF,44,0.000998,0.366,187293,0.949,1.34E-05,F,0.0818,-3.676,Minor,0.185,184.91,4-Apr,0.321,Alternative
54493,Godsmack,FML,3vL1jAnYiiCWNc6g0oSP6S,42,0.000297,0.496,218547,0.955,0,D,0.0807,-4.321,Major,0.093,134.695,4-Apr,0.148,Alternative
54494,The Avett Brothers,Roses And Sacrifice,595Sl1FDWMXRUktv5LO2gD,46,0.334,0.657,172933,0.464,0,G,0.106,-5.3,Major,0.0311,118.95,4-Apr,0.351,Alternative
54495,Daughtry,Battleships,2wdPlv8wM0TW7qLdLoh5r5,51,0.0121,0.49,232133,0.746,0,C#,0.0624,-4.951,Major,0.0405,81.848,4-Apr,0.331,Alternative
54496,The Jayhawks,Blue,5dbVRCh0tXEIRJWSI0uen1,47,0.288,0.516,-1,0.583,0,E,0.298,-8.197,Major,0.0277,136.088,4-Apr,0.381,Alternative
54497,O Rappa,Se não avisar o bicho pega,4RpcgZbPy0o8Fil4bEDeL3,0,0.0927,0.718,315493,0.893,0.142,C#,0.0862,-7,Major,0.0556,119.225,4-Apr,0.612,Alternative
54498,Big K.R.I.T.,Pick Yourself Up,2H1G5ubtYJiPGbUJG5ve13,45,0.118,0.832,234837,0.774,0,G,0.254,-4.035,Minor,0.271,160.016,4-Apr,0.657,Alternative
54499,empty_field,Stranded,1C1piyIxKi9mOXjcvGlplD,60,9.59E-05,0.513,269533,0.88,0.00614,G,0.0824,-4.69,Minor,0.0309,92.358,4-Apr,0.495,Alternative
54500,Limp Bizkit,Re-Arranged,58ylMBq2yqYdHyevarkNWa,53,0.109,0.539,354733,0.777,0.0493,B,0.0599,-7.145,Major,0.0696,104.385,4-Apr,0.44,Alternative
54501,Weezer,Memories,1H36BBwHZuAWszr2EET29m,47,1.39E-05,0.354,194307,0.894,0.00141,C#,0.159,-5.964,Minor,0.0962,152.025,4-Apr,0.293,Alternative
54502,NEEDTOBREATHE,LET'S STAY HOME TONIGHT,7JThsKQRZacFinuHF6cpYH,53,0.668,0.548,200120,0.367,0,F,0.144,-9.271,Major,0.0309,147.946,4-Apr,0.416,Alternative
54503,Sango,Sweet Holy Honey (feat. Xavier Omär),0cyhVn02BnsPQvYcJTsaUO,44,0.61,0.623,225297,0.475,0.00264,G,0.265,-10.06,Major,0.0735,145.027,4-Apr,0.425,Alternative
54504,Rains,Pressure,7h3CMI8Lwx7DLncaEgmn5T,38,0.000537,0.495,212613,0.895,0.138,D#,0.238,-3.881,Minor,0.0331,160.076,4-Apr,0.611,Alternative
54505,Destroyer,Painter in Your Pocket,1QixTwDZCcfBzA7QMyont0,49,0.674,0.566,250013,0.511,3.02E-06,F#,0.221,-8.826,Minor,0.0614,123.311,4-Apr,0.258,Alternative
54506,Lifehouse,All In,1toYElHFOMNoZvvI827rwc,41,0.000931,0.547,236280,0.878,0,C#,0.191,-4.65,Major,0.0431,140.07,4-Apr,0.536,Alternative
54507,empty_field,Sunday,3BlB9WeZ3lb8jwKXbj9hBj,55,0.489,0.781,201507,0.587,0.00375,C#,0.1,-8.057,Minor,0.187,86.963,4-Apr,0.843,Alternative
54508,TENDER,Nadir,7FS541dJh3iQAEXEZoDhE6,41,0.0349,0.389,241947,0.757,0.132,A,0.0861,-5.576,Minor,0.0497,?,4-Apr,0.509,Alternative
54509,Sabrina Claudio,Tell Me,0ZBDGpWO8EKJXmmdIZWEIY,44,0.336,0.61,218656,0.583,1.80E-05,C,0.0776,-6.461,Minor,0.0374,103.987,3-Apr,0.593,Alternative
54510,X Ambassadors,Jungle,1qvgMSV7gtKgaxrWIcjeeK,62,0.000821,0.389,189707,0.748,0.00058,D,0.358,-4.461,Major,0.0805,78.056,4-Apr,0.216,Alternative
54511,The Replacements,Androgynous,3VoruENe1K0v7vZHEuAbpc,49,0.518,0.476,190853,0.361,0,B,0.0817,-9.312,Major,0.0287,106.484,4-Apr,0.389,Alternative
54512,Danny Brown,25 Bucks (feat. Purity Ring),2HuSaKSnkvSaRQviRm1glh,49,0.32,0.723,210880,0.848,0,F,0.144,-7.11,Major,0.0833,116.021,4-Apr,0.27,Alternative
54513,empty_field,Lounge Act,3jalR6UJCSKuudj4QkUFwp,51,1.20E-05,0.322,156427,0.958,3.34E-05,B,0.119,-5.377,Minor,0.0992,151.957,4-Apr,0.464,Alternative
54514,In This Moment,The Promise,1YmqAwomMjcSELTuk3qCOj,42,0.0635,0.356,268040,0.97,0,A,0.121,-2.855,Minor,0.0935,149.937,4-Apr,0.142,Alternative
54515,R.LUM.R,Frustrated,7d9I42jF759n5HuUeoulzR,54,0.321,0.441,-1,0.57,0,D,0.0862,-6.186,Major,0.0553,122.329,4-Apr,0.229,Alternative
54516,empty_field,Vermilion,0gIdL6iHiQNWU7zTvv7l93,58,0.00421,0.219,316667,0.989,0.0156,B,0.375,-2.962,Minor,0.16,168.069,3-Apr,0.149,Alternative
54517,empty_field,Fool to Love,6G2FjgXdHbWf6pCqDglSPo,52,0.265,0.542,206160,0.558,0,B,0.117,-6.654,Minor,0.262,94.11,4-Apr,0.758,Alternative
54518,D'Angelo,Lady,6UBqk9rh6e2Rj7LLzDjn6R,58,0.14,0.815,-1,0.364,0.0255,G#,0.121,-11.834,Minor,0.089,84.898,4-Apr,0.723,Alternative
54519,Newsboys,We Believe,7pDHM9huHHpRc9CrxZElsW,56,0.0396,0.525,261693,0.763,1.57E-05,D,0.237,-4.435,Major,0.0353,130.002,4-Apr,0.167,Alternative
54520,Soda Stereo,Persiana Americana,5sRoWNK0tMjmgKLESYvQRZ,45,0.149,0.582,290787,0.915,0.0138,E,0.207,-6.217,Minor,0.0418,101.061,4-Apr,0.485,Alternative
54521,empty_field,He Knows My Name,2mnAsxr1nEJmPSHrpE4EsI,53,0.00107,0.5,207173,0.836,4.03E-05,F#,0.197,-6.165,Major,0.0454,90.011,4-Apr,0.41,Alternative
54522,Plumb,Need You Now (How Many Times),7mHk9xv1aYsd0T3m9nolyk,43,0.00245,0.607,-1,0.686,4.56E-06,A#,0.0901,-4.611,Major,0.0306,132.032,4-Apr,0.268,Alternative
